customer_id,total_spent,customer_segment,Churn_Probability,Revenue_At_Risk
C036336,1093.01,New,0.02,21.86
C057700,198.61,Returning,0.11,21.85
C018970,1092.54,Loyal,0.02,21.85
C052732,2184.08,Returning,0.01,21.84
C000314,364.01,New,0.06,21.84
C092303,727.43,Returning,0.03,21.82
C017255,363.38,VIP,0.06,21.8
C092902,363.13,Returning,0.06,21.79
C078084,1088.84,VIP,0.02,21.78
C017721,2177.06,New,0.01,21.77
C079132,310.5,Loyal,0.07,21.74
C090139,543.02,New,0.04,21.72
C056057,310.27,New,0.07,21.72
C051186,217.09,New,0.1,21.71
C070381,35.01,Loyal,0.62,21.71
C038992,2171.39,VIP,0.01,21.71
C058706,723.41,Loyal,0.03,21.7
C030674,2168.87,Loyal,0.01,21.69
C028428,271.18,New,0.08,21.69
C035404,1084.13,New,0.02,21.68
C077310,309.44,New,0.07,21.66
C017540,721.82,New,0.03,21.65
C032387,2165.21,VIP,0.01,21.65
C081793,2162.38,New,0.01,21.62
C012695,540.21,VIP,0.04,21.61
C084710,2160.72,New,0.01,21.61
C015991,2160.57,Loyal,0.01,21.61
C096927,1079.97,New,0.02,21.6
C057102,720.02,Loyal,0.03,21.6
C017438,359.43,New,0.06,21.57
C004999,23.95,VIP,0.9,21.56
C020797,1076.86,Loyal,0.02,21.54
C042103,165.56,VIP,0.13,21.52
C072367,2151.31,VIP,0.01,21.51
C034351,716.56,Loyal,0.03,21.5
C084813,2148.17,New,0.01,21.48
C011907,2146.74,Returning,0.01,21.47
C089977,2146.7,Loyal,0.01,21.47
C009198,2143.42,Loyal,0.01,21.43
C066449,2141.51,Returning,0.01,21.42
C085309,267.36,VIP,0.08,21.39
C073260,2137.42,VIP,0.01,21.37
C072482,118.66,VIP,0.18,21.36
C011588,533.69,New,0.04,21.35
C086984,266.67,Loyal,0.08,21.33
C070860,355.03,Returning,0.06,21.3
C091657,709.59,VIP,0.03,21.29
C065994,354.51,Loyal,0.06,21.27
C045967,708.18,Loyal,0.03,21.25
C007364,22.35,New,0.95,21.23
C028586,2122.0,VIP,0.01,21.22
C060455,30.74,Returning,0.69,21.21
C075417,303.02,VIP,0.07,21.21
C030903,353.37,Returning,0.06,21.2
C059617,1059.94,Returning,0.02,21.2
C085816,705.65,New,0.03,21.17
C055491,705.47,New,0.03,21.16
C035348,2114.63,VIP,0.01,21.15
C011135,2115.26,New,0.01,21.15
C079229,234.94,VIP,0.09,21.14
C064091,703.57,Returning,0.03,21.11
C062351,351.63,New,0.06,21.1
C053134,527.23,VIP,0.04,21.09
C071576,22.66,VIP,0.93,21.07
C054999,421.13,Loyal,0.05,21.06
C095866,421.01,Returning,0.05,21.05
C056286,1051.83,New,0.02,21.04
C031381,1052.16,New,0.02,21.04
C091488,2102.64,Loyal,0.01,21.03
C006449,1051.48,Loyal,0.02,21.03
C053632,2101.64,Loyal,0.01,21.02
C000550,36.86,New,0.57,21.01
C045301,420.0,VIP,0.05,21.0
C071162,699.43,Loyal,0.03,20.98
C090243,233.07,Loyal,0.09,20.98
C030659,1047.79,VIP,0.02,20.96
C058079,522.93,VIP,0.04,20.92
C060074,160.87,Returning,0.13,20.91
C036839,1045.08,Returning,0.02,20.9
C056462,2088.98,New,0.01,20.89
C039012,2088.52,New,0.01,20.89
C011713,1043.6,Returning,0.02,20.87
C065957,347.71,Returning,0.06,20.86
C029945,61.36,Returning,0.34,20.86
C056746,1042.47,New,0.02,20.85
C078921,2084.21,New,0.01,20.84
C029246,694.02,Returning,0.03,20.82
C037914,260.08,Loyal,0.08,20.81
C001697,346.65,Returning,0.06,20.8
C074458,1038.77,Returning,0.02,20.78
C067418,2073.06,Returning,0.01,20.73
C084804,1036.65,Loyal,0.02,20.73
C073342,518.07,Loyal,0.04,20.72
C097977,414.39,Loyal,0.05,20.72
C071108,1035.25,VIP,0.02,20.7
C021615,689.22,Loyal,0.03,20.68
C058728,147.36,Loyal,0.14,20.63
C080416,1031.6,Loyal,0.02,20.63
C012154,2062.37,Loyal,0.01,20.62
C029442,686.42,Returning,0.03,20.59
C065576,2058.19,Returning,0.01,20.58
C020902,158.23,Returning,0.13,20.57
C087151,1028.57,Returning,0.02,20.57
C044404,1027.28,Loyal,0.02,20.55
C084653,76.11,New,0.27,20.55
C016818,684.38,Loyal,0.03,20.53
C096288,2052.69,VIP,0.01,20.53
C058314,1026.64,Loyal,0.02,20.53
C004035,293.14,New,0.07,20.52
C005454,1025.69,New,0.02,20.51
C065410,31.07,Returning,0.66,20.51
C096493,409.95,New,0.05,20.5
C050565,1025.15,Loyal,0.02,20.5
C073646,2048.43,Loyal,0.01,20.48
C051428,1024.2,VIP,0.02,20.48
C040314,1023.7,Loyal,0.02,20.47
C049961,2044.66,Returning,0.01,20.45
C046369,22.98,New,0.89,20.45
C019887,2045.44,Loyal,0.01,20.45
C060403,1021.54,Loyal,0.02,20.43
C092948,680.22,Returning,0.03,20.41
C015398,340.02,New,0.06,20.4
C050335,2040.26,Returning,0.01,20.4
C096440,1019.39,New,0.02,20.39
C083593,509.27,New,0.04,20.37
C021969,2035.02,Returning,0.01,20.35
C028073,406.69,New,0.05,20.33
C042710,1016.03,New,0.02,20.32
C077158,67.66,Returning,0.3,20.3
C055040,338.31,Returning,0.06,20.3
C009316,2025.54,New,0.01,20.26
C092084,1013.04,New,0.02,20.26
C051655,2026.09,Returning,0.01,20.26
C080562,1012.59,VIP,0.02,20.25
C064994,2024.95,Returning,0.01,20.25
C018107,224.95,Returning,0.09,20.25
C082654,2024.8,VIP,0.01,20.25
C001901,253.17,Returning,0.08,20.25
C090389,337.17,New,0.06,20.23
C051744,252.91,Returning,0.08,20.23
C083183,20.85,Loyal,0.97,20.22
C050089,505.32,VIP,0.04,20.21
C051782,2020.7,VIP,0.01,20.21
C047173,673.72,Loyal,0.03,20.21
C008551,224.61,New,0.09,20.21
C016052,2020.57,New,0.01,20.21
C020269,2020.45,New,0.01,20.2
C013199,1009.88,Returning,0.02,20.2
C078490,125.83,Returning,0.16,20.13
C037795,23.67,VIP,0.85,20.12
C022257,91.44,VIP,0.22,20.12
C028268,502.65,Loyal,0.04,20.11
C052540,2009.83,New,0.01,20.1
C025890,670.1,VIP,0.03,20.1
C035245,669.86,VIP,0.03,20.1
C055435,1004.5,New,0.02,20.09
C024403,251.09,VIP,0.08,20.09
C023157,401.83,VIP,0.05,20.09
C081466,2007.52,New,0.01,20.08
C048886,2006.51,New,0.01,20.07
C092826,401.44,New,0.05,20.07
C055195,668.51,VIP,0.03,20.06
C097192,2004.06,VIP,0.01,20.04
C037180,2001.91,Loyal,0.01,20.02
C071569,400.31,VIP,0.05,20.02
C056136,2000.86,VIP,0.01,20.01
C038078,666.87,VIP,0.03,20.01
C091939,1999.51,Returning,0.01,20.0
C089719,666.06,New,0.03,19.98
C099956,52.59,Returning,0.38,19.98
C095237,285.28,New,0.07,19.97
C057791,998.24,VIP,0.02,19.96
C045460,665.32,Loyal,0.03,19.96
C030283,181.41,VIP,0.11,19.96
C076295,498.67,VIP,0.04,19.95
C019357,332.23,Returning,0.06,19.93
C068950,1992.65,Loyal,0.01,19.93
C096370,996.71,Loyal,0.02,19.93
C021759,996.7,New,0.02,19.93
C072058,1992.29,Loyal,0.01,19.92
C002545,995.84,New,0.02,19.92
C004008,1990.72,Loyal,0.01,19.91
C060477,662.68,Loyal,0.03,19.88
C063617,662.5,VIP,0.03,19.88
C007027,1987.08,VIP,0.01,19.87
C085634,993.54,Loyal,0.02,19.87
C075455,661.28,Returning,0.03,19.84
C036719,661.4,New,0.03,19.84
C054383,283.31,New,0.07,19.83
C008785,396.67,Returning,0.05,19.83
C091438,1978.87,Returning,0.01,19.79
C020583,282.71,Loyal,0.07,19.79
C011031,1979.24,Returning,0.01,19.79
C037173,989.36,New,0.02,19.79
C097012,131.95,New,0.15,19.79
C066872,21.25,Returning,0.93,19.76
C044386,987.59,VIP,0.02,19.75
C079185,47.01,New,0.42,19.74
C069257,281.82,New,0.07,19.73
C045181,657.83,New,0.03,19.73
C094482,493.0,VIP,0.04,19.72
C044001,75.81,VIP,0.26,19.71
C042861,1971.26,VIP,0.01,19.71
C087908,393.95,New,0.05,19.7
C041866,656.51,New,0.03,19.7
C011452,983.65,Returning,0.02,19.67
C095950,1963.62,New,0.01,19.64
C061516,1963.39,New,0.01,19.63
C067247,980.37,Loyal,0.02,19.61
C010599,489.95,New,0.04,19.6
C034449,652.84,Loyal,0.03,19.59
C063285,653.01,Returning,0.03,19.59
C045553,652.29,Loyal,0.03,19.57
C082588,1956.73,New,0.01,19.57
C087963,1956.88,New,0.01,19.57
C023446,326.14,Returning,0.06,19.57
C039015,652.39,Loyal,0.03,19.57
C088977,1956.07,VIP,0.01,19.56
C028110,1955.31,VIP,0.01,19.55
C014453,1955.36,Loyal,0.01,19.55
C052503,1953.75,New,0.01,19.54
C095696,976.08,VIP,0.02,19.52
C011824,390.0,New,0.05,19.5
C020943,216.7,New,0.09,19.5
C092549,389.38,New,0.05,19.47
C008094,1944.58,VIP,0.01,19.45
C047811,58.93,Returning,0.33,19.45
C018635,1944.81,Returning,0.01,19.45
C070192,484.87,Loyal,0.04,19.39
C050816,149.12,Returning,0.13,19.39
C040284,645.72,Returning,0.03,19.37
C069061,215.16,Loyal,0.09,19.36
C007621,1935.81,New,0.01,19.36
C076046,1934.17,Loyal,0.01,19.34
C002786,1933.67,VIP,0.01,19.34
C007337,1934.44,VIP,0.01,19.34
C089276,214.77,Loyal,0.09,19.33
C040288,386.14,Returning,0.05,19.31
C059138,963.83,Loyal,0.02,19.28
C011763,240.72,New,0.08,19.26
C066289,1925.89,Loyal,0.01,19.26
C023634,19.81,Loyal,0.97,19.22
C061676,174.53,VIP,0.11,19.2
C046883,959.72,New,0.02,19.19
C007384,958.52,Loyal,0.02,19.17
C083951,383.46,Returning,0.05,19.17
C017820,1916.25,Returning,0.01,19.16
C037916,159.56,Loyal,0.12,19.15
C085361,21.28,VIP,0.9,19.15
C068863,637.9,New,0.03,19.14
C049255,127.63,New,0.15,19.14
C060499,1913.12,New,0.01,19.13
C070694,1912.19,VIP,0.01,19.12
C058926,318.6,VIP,0.06,19.12
C066194,381.87,Returning,0.05,19.09
C095684,636.39,Returning,0.03,19.09
C022927,271.94,Returning,0.07,19.04
C028459,951.31,New,0.02,19.03
C056735,380.38,Returning,0.05,19.02
C012067,633.84,VIP,0.03,19.02
C018497,1901.77,Loyal,0.01,19.02
C026395,135.88,Returning,0.14,19.02
C064572,79.23,VIP,0.24,19.02
C026865,951.24,VIP,0.02,19.02
C085417,475.34,New,0.04,19.01
C065061,633.61,Loyal,0.03,19.01
C022468,271.58,New,0.07,19.01
C032756,20.89,Returning,0.91,19.01
C039305,633.23,Returning,0.03,19.0
C029977,1899.1,VIP,0.01,18.99
C022035,633.14,New,0.03,18.99
C014020,379.53,Loyal,0.05,18.98
C074020,379.67,Loyal,0.05,18.98
C029132,1897.8,Loyal,0.01,18.98
C058638,1896.94,New,0.01,18.97
C090533,236.81,New,0.08,18.94
C008701,472.86,VIP,0.04,18.91
C004587,472.51,Returning,0.04,18.9
C039764,72.67,VIP,0.26,18.89
C049196,471.93,VIP,0.04,18.88
C006634,944.08,VIP,0.02,18.88
C043481,471.87,Loyal,0.04,18.87
C086001,1885.8,Returning,0.01,18.86
C091741,942.08,New,0.02,18.84
C066311,314.08,Returning,0.06,18.84
C004563,1879.46,New,0.01,18.79
C048266,1878.88,Loyal,0.01,18.79
C083777,267.94,Returning,0.07,18.76
C064557,1874.67,New,0.01,18.75
C004117,133.86,New,0.14,18.74
C060377,624.64,VIP,0.03,18.74
C058125,936.32,New,0.02,18.73
C097706,467.47,Loyal,0.04,18.7
C091848,1868.63,VIP,0.01,18.69
C023988,233.55,New,0.08,18.68
C002399,266.79,Returning,0.07,18.68
C025141,933.98,Returning,0.02,18.68
C051090,466.71,New,0.04,18.67
C019846,622.31,Loyal,0.03,18.67
C007829,932.93,VIP,0.02,18.66
C064691,232.96,New,0.08,18.64
C031376,310.64,Returning,0.06,18.64
C062789,1864.45,Returning,0.01,18.64
C090336,372.61,Returning,0.05,18.63
C072991,372.54,Loyal,0.05,18.63
C078736,124.2,Loyal,0.15,18.63
C040369,465.63,Loyal,0.04,18.63
C025764,620.19,VIP,0.03,18.61
C074987,1861.45,Loyal,0.01,18.61
C011932,1860.6,Returning,0.01,18.61
C089266,1860.71,Loyal,0.01,18.61
C084078,464.93,Returning,0.04,18.6
C007476,1859.77,Loyal,0.01,18.6
C034099,465.04,Loyal,0.04,18.6
C062353,619.24,VIP,0.03,18.58
C008732,116.0,New,0.16,18.56
C001140,618.05,Returning,0.03,18.54
C045828,925.94,New,0.02,18.52
C059983,370.38,New,0.05,18.52
C034234,123.4,VIP,0.15,18.51
C003930,1850.8,VIP,0.01,18.51
C024573,616.79,VIP,0.03,18.5
C010981,924.67,New,0.02,18.49
C039577,369.46,Loyal,0.05,18.47
C096923,307.74,VIP,0.06,18.46
C045248,368.95,New,0.05,18.45
C039011,115.33,VIP,0.16,18.45
C033067,1842.84,Loyal,0.01,18.43
C047454,1840.15,Returning,0.01,18.4
C098089,919.04,Returning,0.02,18.38
C045493,918.75,Loyal,0.02,18.38
C074200,203.9,VIP,0.09,18.35
C011598,611.63,New,0.03,18.35
C002339,366.71,VIP,0.05,18.34
C004635,917.24,VIP,0.02,18.34
C094318,458.13,Returning,0.04,18.33
C099475,1831.69,Loyal,0.01,18.32
C021070,610.63,Loyal,0.03,18.32
C095885,457.83,Loyal,0.04,18.31
C085264,610.05,Returning,0.03,18.3
C058888,1830.06,New,0.01,18.3
C047940,228.6,Returning,0.08,18.29
C083305,609.67,VIP,0.03,18.29
C085061,914.48,VIP,0.02,18.29
C053082,44.57,Loyal,0.41,18.27
C093957,1823.4,Loyal,0.01,18.23
C083956,364.32,Returning,0.05,18.22
C074305,607.18,Loyal,0.03,18.22
C056025,606.78,New,0.03,18.2
C029041,606.65,New,0.03,18.2
C004362,364.03,Returning,0.05,18.2
C089668,605.93,Loyal,0.03,18.18
C070156,606.04,New,0.03,18.18
C045337,454.47,Returning,0.04,18.18
C014562,606.06,Loyal,0.03,18.18
C055470,1816.88,Returning,0.01,18.17
C012909,302.73,Loyal,0.06,18.16
C094760,181.62,New,0.1,18.16
C023229,1814.55,New,0.01,18.15
C042219,18.88,VIP,0.96,18.12
C027538,258.78,VIP,0.07,18.11
C089777,78.68,VIP,0.23,18.1
C014216,301.43,New,0.06,18.09
C023091,361.85,New,0.05,18.09
C050731,1807.81,Loyal,0.01,18.08
C020021,903.31,New,0.02,18.07
C024383,1806.15,Returning,0.01,18.06
C074956,361.24,VIP,0.05,18.06
C021106,1804.63,New,0.01,18.05
C053249,300.74,Returning,0.06,18.04
C092266,901.85,New,0.02,18.04
C091284,1802.7,New,0.01,18.03
C044521,360.63,New,0.05,18.03
C037548,601.06,New,0.03,18.03
C073312,100.09,New,0.18,18.02
C072030,900.41,VIP,0.02,18.01
C069406,1799.54,Loyal,0.01,18.0
C057095,20.93,VIP,0.86,18.0
C015970,899.22,VIP,0.02,17.98
C011896,1796.25,Returning,0.01,17.96
C017002,1792.72,VIP,0.01,17.93
C061959,896.06,VIP,0.02,17.92
C038004,255.89,Loyal,0.07,17.91
C044643,162.85,VIP,0.11,17.91
C018421,895.37,New,0.02,17.91
C012884,1786.85,VIP,0.01,17.87
C041884,890.41,New,0.02,17.81
C088140,890.14,New,0.02,17.8
C098648,593.06,Loyal,0.03,17.79
C034497,1779.33,Loyal,0.01,17.79
C089688,592.03,VIP,0.03,17.76
C023975,592.16,Returning,0.03,17.76
C018440,1775.84,Returning,0.01,17.76
C071381,1774.62,Returning,0.01,17.75
C066450,887.4,VIP,0.02,17.75
C030339,887.19,Loyal,0.02,17.74
C061524,591.11,VIP,0.03,17.73
C048656,1773.4,New,0.01,17.73
C005552,196.83,VIP,0.09,17.71
C050330,885.44,VIP,0.02,17.71
C087049,884.37,VIP,0.02,17.69
C091596,589.6,New,0.03,17.69
C057992,884.47,Loyal,0.02,17.69
C099924,176.68,VIP,0.1,17.67
C014814,1765.55,Loyal,0.01,17.66
C064680,294.15,Returning,0.06,17.65
C049400,441.34,New,0.04,17.65
C098666,146.9,New,0.12,17.63
C019079,1761.82,Returning,0.01,17.62
C007674,440.61,Returning,0.04,17.62
C072840,293.46,New,0.06,17.61
C006400,1760.01,Returning,0.01,17.6
C011857,440.08,VIP,0.04,17.6
C031266,879.77,Loyal,0.02,17.6
C024437,1759.92,New,0.01,17.6
C034571,879.78,Loyal,0.02,17.6
C051165,879.32,VIP,0.02,17.59
C022497,878.74,Loyal,0.02,17.57
C087958,1756.63,Returning,0.01,17.57
C035636,585.41,New,0.03,17.56
C027449,26.19,VIP,0.67,17.55
C093954,1752.59,New,0.01,17.53
C010551,876.74,New,0.02,17.53
C002834,1752.51,Returning,0.01,17.53
C049502,876.12,Returning,0.02,17.52
C018986,582.62,New,0.03,17.48
C062217,872.69,Returning,0.02,17.45
C090358,348.86,Loyal,0.05,17.44
C059277,1744.34,New,0.01,17.44
C025988,1744.32,Loyal,0.01,17.44
C055531,871.5,Returning,0.02,17.43
C042743,1741.02,VIP,0.01,17.41
C036570,435.07,VIP,0.04,17.4
C029587,1737.99,VIP,0.01,17.38
C071409,1737.81,New,0.01,17.38
C057726,248.29,Loyal,0.07,17.38
C052842,289.61,VIP,0.06,17.38
C076775,579.14,New,0.03,17.37
C084757,1734.51,VIP,0.01,17.35
C048783,867.6,Returning,0.02,17.35
C073993,865.83,VIP,0.02,17.32
C089056,576.86,New,0.03,17.31
C050157,865.24,New,0.02,17.3
C076704,1729.32,New,0.01,17.29
C078508,1728.5,VIP,0.01,17.28
C060100,864.22,Returning,0.02,17.28
C065827,863.45,New,0.02,17.27
C052476,1726.52,New,0.01,17.27
C024457,1724.61,Returning,0.01,17.25
C039557,575.12,New,0.03,17.25
C039610,30.21,New,0.57,17.22
C022097,66.22,Returning,0.26,17.22
C065086,101.22,Loyal,0.17,17.21
C085139,1720.07,Loyal,0.01,17.2
C092358,286.7,New,0.06,17.2
C079317,1719.84,VIP,0.01,17.2
C083150,1719.43,Loyal,0.01,17.19
C036836,858.81,VIP,0.02,17.18
C003126,95.36,VIP,0.18,17.16
C059528,85.79,New,0.2,17.16
C099433,343.23,Returning,0.05,17.16
C057611,244.97,Loyal,0.07,17.15
C047256,343.02,VIP,0.05,17.15
C031917,856.67,New,0.02,17.13
C062040,1711.72,Loyal,0.01,17.12
C018846,428.01,Loyal,0.04,17.12
C022197,570.74,VIP,0.03,17.12
C040395,570.34,Loyal,0.03,17.11
C009905,213.75,VIP,0.08,17.1
C098963,854.76,New,0.02,17.1
C002174,1708.96,New,0.01,17.09
C092808,1707.36,Returning,0.01,17.07
C081941,1705.55,Loyal,0.01,17.06
C065394,852.48,VIP,0.02,17.05
C029336,340.0,New,0.05,17.0
C072560,425.12,New,0.04,17.0
C016771,339.51,VIP,0.05,16.98
C010021,1696.86,VIP,0.01,16.97
C002951,141.39,Returning,0.12,16.97
C017343,423.89,Returning,0.04,16.96
C067243,847.07,VIP,0.02,16.94
C062974,422.63,Returning,0.04,16.91
C057284,337.34,Returning,0.05,16.87
C057664,421.54,Returning,0.04,16.86
C043276,421.58,Loyal,0.04,16.86
C067058,1684.01,VIP,0.01,16.84
C055604,842.11,Returning,0.02,16.84
C085287,1681.32,Returning,0.01,16.81
C020459,186.76,Returning,0.09,16.81
C080273,120.08,Returning,0.14,16.81
C007951,140.04,New,0.12,16.8
C037200,79.97,VIP,0.21,16.79
C093555,186.54,VIP,0.09,16.79
C096404,558.73,VIP,0.03,16.76
C062707,334.97,Loyal,0.05,16.75
C027035,1674.02,Loyal,0.01,16.74
C095064,139.31,Loyal,0.12,16.72
C028863,1670.35,New,0.01,16.7
C046664,556.34,New,0.03,16.69
C044247,1667.35,Returning,0.01,16.67
C067791,832.07,VIP,0.02,16.64
C002126,1662.83,New,0.01,16.63
C004680,55.44,Returning,0.3,16.63
C090900,83.14,New,0.2,16.63
C036558,830.94,Returning,0.02,16.62
C047442,414.79,New,0.04,16.59
C070238,828.18,VIP,0.02,16.56
C054375,827.88,Returning,0.02,16.56
C037279,183.91,Returning,0.09,16.55
C076215,97.29,Loyal,0.17,16.54
C062585,413.48,VIP,0.04,16.54
C078495,330.72,Loyal,0.05,16.54
C091903,826.54,VIP,0.02,16.53
C096150,825.31,Loyal,0.02,16.51
C081880,549.48,New,0.03,16.48
C072759,1648.47,Returning,0.01,16.48
C082934,1647.13,New,0.01,16.47
C000380,548.87,Returning,0.03,16.47
C073287,137.24,VIP,0.12,16.47
C068362,1646.66,New,0.01,16.47
C036858,822.59,New,0.02,16.45
C043522,1644.0,New,0.01,16.44
C095184,328.48,VIP,0.05,16.42
C028176,410.47,VIP,0.04,16.42
C035914,547.07,Returning,0.03,16.41
C062327,546.83,Returning,0.03,16.4
C088811,181.88,New,0.09,16.37
C063020,816.61,Loyal,0.02,16.33
C035084,815.87,New,0.02,16.32
C085308,815.95,Loyal,0.02,16.32
C092745,181.24,New,0.09,16.31
C064215,1631.17,Returning,0.01,16.31
C026980,47.93,New,0.34,16.3
C022771,232.87,Returning,0.07,16.3
C014316,813.82,Returning,0.02,16.28
C077480,1627.37,Loyal,0.01,16.27
C065537,116.19,Loyal,0.14,16.27
C079584,812.67,VIP,0.02,16.25
C030729,270.65,Returning,0.06,16.24
C016817,811.33,New,0.02,16.23
C095763,405.79,Loyal,0.04,16.23
C041119,30.03,New,0.54,16.22
C052011,540.83,Returning,0.03,16.22
C000455,1621.92,Returning,0.01,16.22
C051181,1621.24,VIP,0.01,16.21
C040266,1620.76,VIP,0.01,16.21
C044661,1620.12,Loyal,0.01,16.2
C045030,539.76,VIP,0.03,16.19
C023974,539.83,VIP,0.03,16.19
C099466,124.49,Returning,0.13,16.18
C000266,808.57,VIP,0.02,16.17
C046675,1613.76,Returning,0.01,16.14
C006665,1612.98,New,0.01,16.13
C085499,268.79,Loyal,0.06,16.13
C025467,230.27,VIP,0.07,16.12
C096821,537.36,Loyal,0.03,16.12
C079878,1608.41,New,0.01,16.08
C060913,401.45,New,0.04,16.06
C089666,19.35,VIP,0.83,16.06
C093708,802.37,VIP,0.02,16.05
C093245,321.02,VIP,0.05,16.05
C070951,267.29,New,0.06,16.04
C016306,1602.09,Loyal,0.01,16.02
C025328,320.27,VIP,0.05,16.01
C069546,319.98,VIP,0.05,16.0
C068239,400.1,Returning,0.04,16.0
C024345,319.64,New,0.05,15.98
C050596,797.86,VIP,0.02,15.96
C042201,530.86,Loyal,0.03,15.93
C077595,796.61,VIP,0.02,15.93
C057183,530.19,New,0.03,15.91
C068068,132.59,New,0.12,15.91
C039642,1588.49,VIP,0.01,15.88
C047315,793.31,Returning,0.02,15.87
C029183,99.16,New,0.16,15.87
C040890,316.96,Loyal,0.05,15.85
C074201,1584.43,New,0.01,15.84
C005829,527.94,Loyal,0.03,15.84
C021268,1581.97,VIP,0.01,15.82
C093086,395.33,VIP,0.04,15.81
C041873,1580.83,New,0.01,15.81
C008677,790.53,Returning,0.02,15.81
C073700,526.71,Returning,0.03,15.8
C017970,788.99,VIP,0.02,15.78
C081668,75.15,New,0.21,15.78
C051396,788.0,New,0.02,15.76
C054551,787.72,VIP,0.02,15.75
C082212,262.28,Loyal,0.06,15.74
C039177,1574.02,Returning,0.01,15.74
C097372,786.57,VIP,0.02,15.73
C094218,785.63,Returning,0.02,15.71
C074441,314.1,Returning,0.05,15.71
C042886,523.77,VIP,0.03,15.71
C051387,1570.15,VIP,0.01,15.7
C056073,783.31,Loyal,0.02,15.67
C063952,71.18,Returning,0.22,15.66
C078524,521.97,VIP,0.03,15.66
C025621,521.66,Returning,0.03,15.65
C080439,20.59,New,0.76,15.65
C059690,55.83,New,0.28,15.63
C088375,1562.16,Loyal,0.01,15.62
C042785,1559.88,Loyal,0.01,15.6
C064606,311.74,VIP,0.05,15.59
C022187,389.29,VIP,0.04,15.57
C050525,518.41,New,0.03,15.55
C001739,141.4,Returning,0.11,15.55
C058031,776.34,Returning,0.02,15.53
C043972,517.45,VIP,0.03,15.52
C004288,221.61,VIP,0.07,15.51
C042729,310.17,New,0.05,15.51
C082656,774.76,Loyal,0.02,15.5
C050793,387.31,Returning,0.04,15.49
C018686,774.44,Loyal,0.02,15.49
C048268,774.24,Returning,0.02,15.48
C087020,773.64,New,0.02,15.47
C022712,1545.17,VIP,0.01,15.45
C016410,771.66,Loyal,0.02,15.43
C003538,771.74,Loyal,0.02,15.43
C031180,20.57,Loyal,0.75,15.43
C079737,513.86,Returning,0.03,15.42
C020771,1540.81,Loyal,0.01,15.41
C003103,769.83,VIP,0.02,15.4
C047321,1539.19,VIP,0.01,15.39
C074910,1537.47,Loyal,0.01,15.37
C015485,384.1,Returning,0.04,15.36
C086898,56.86,VIP,0.27,15.35
C049984,306.91,New,0.05,15.35
C056713,766.87,New,0.02,15.34
C089728,218.93,VIP,0.07,15.33
C047478,1532.33,Returning,0.01,15.32
C097256,765.61,New,0.02,15.31
C054624,1530.65,Returning,0.01,15.31
C051801,1530.23,New,0.01,15.3
C065173,382.57,Loyal,0.04,15.3
C013925,764.5,VIP,0.02,15.29
C078515,254.42,Loyal,0.06,15.27
C018123,380.89,Returning,0.04,15.24
C059555,761.98,Returning,0.02,15.24
C028069,380.3,Loyal,0.04,15.21
C095227,760.54,Returning,0.02,15.21
C002952,253.36,Returning,0.06,15.2
C007842,1519.73,New,0.01,15.2
C035232,303.71,Returning,0.05,15.19
C012607,1518.73,Returning,0.01,15.19
C031488,759.29,Returning,0.02,15.19
C089530,1516.79,New,0.01,15.17
C036443,303.26,New,0.05,15.16
C012230,252.66,Returning,0.06,15.16
C086563,1515.09,New,0.01,15.15
C075218,303.04,Returning,0.05,15.15
C085181,126.16,VIP,0.12,15.14
C035074,302.84,Loyal,0.05,15.14
C036059,756.99,New,0.02,15.14
C058043,1513.85,Loyal,0.01,15.14
C073719,1511.74,New,0.01,15.12
C010763,1511.46,Returning,0.01,15.11
C021528,1511.18,New,0.01,15.11
C012800,1510.86,Loyal,0.01,15.11
C080745,1509.81,Loyal,0.01,15.1
C046853,301.56,Returning,0.05,15.08
C094582,1507.28,New,0.01,15.07
C053654,753.37,Returning,0.02,15.07
C046223,301.23,Loyal,0.05,15.06
C016625,300.95,New,0.05,15.05
C026104,751.08,Returning,0.02,15.02
C040570,750.88,Returning,0.02,15.02
C068663,500.71,Loyal,0.03,15.02
C019717,749.89,Loyal,0.02,15.0
C082463,38.47,VIP,0.39,15.0
C089582,747.31,New,0.02,14.95
C008270,373.8,Returning,0.04,14.95
C094893,1494.94,New,0.01,14.95
C010029,373.61,New,0.04,14.94
C092793,1493.39,Loyal,0.01,14.93
C061987,1492.26,Loyal,0.01,14.92
C004670,746.02,Loyal,0.02,14.92
C042115,1491.3,Loyal,0.01,14.91
C034574,1491.1,New,0.01,14.91
C018620,1489.63,VIP,0.01,14.9
C007096,743.37,New,0.02,14.87
C091902,371.29,Loyal,0.04,14.85
C088438,742.66,Loyal,0.02,14.85
C055109,370.9,New,0.04,14.84
C002876,247.0,Loyal,0.06,14.82
C098521,741.01,Loyal,0.02,14.82
C063851,1479.82,Returning,0.01,14.8
C033178,1479.21,New,0.01,14.79
C095414,739.33,Loyal,0.02,14.79
C028896,1477.11,Loyal,0.01,14.77
C069258,70.34,New,0.21,14.77
C062306,369.07,Loyal,0.04,14.76
C028047,738.18,VIP,0.02,14.76
C074053,1475.48,Loyal,0.01,14.75
C091158,737.66,Loyal,0.02,14.75
C090662,1474.63,Loyal,0.01,14.75
C084455,294.88,New,0.05,14.74
C030293,1473.61,Loyal,0.01,14.74
C037876,1472.58,Returning,0.01,14.73
